"","score","text"
"454",0,"#drugs #cocaine How to know about Cocaine http://t.co/eUeA3YX0qJ"
"455",0,"@BackRowLearner I think we both know who will continue your legacy after your gone #certifiedslacker #alcoholic #drugs ☺️"
"456",0,"RT @MastuhKJ: “@jordin_ramirez: “@princess_syydd: @jordin_ramirez lol no”

Now it might @LVMPD #drugs #alcohol #underage #stopthismadness” …"
"457",-2,"RT @beatsandblood: GOD WILL KILL YOU THE WHORE CHURCH Apologize to your girlfriend now! #drugs #satan #piss #robots #KUrta #fi... https://t…"
"458",0,"@brenters85 @SecretAgent999 hahaha. Every man needs a games room #porn #drugs #fifa"
"459",0,"“@jordin_ramirez: “@princess_syydd: @jordin_ramirez lol no”

Now it might @LVMPD #drugs #alcohol #underage #stopthismadness” "
"460",-1,"Police warn of “new trend” - school kids using e-cigarettes to smoke marijuana oil: http://t.co/gDMYQWRrhI #drugs #schools #trends #YEG #pot"
"461",1,"RT @MethDestroys: http://t.co/bzqmxccS  If you dont wanna look like this, DONT do #meth!  #drugs #health #face #mugshot #teens #addiction h…"
"462",0,"The use of narcotics and hallucinations= smoking, popping #drugs"
"463",-2,"RT @MethDestroys: The Destruction of #meth to your FACE! http://t.co/bzqhZCbY #drugs #addiction #addict #rehab http://t.co/jmyoxfmd"
"464",-1,"Global #drugs war a 'billion-dollar failure' - http://t.co/e7B6O8gLXV via @AjEnglish"
"465",1,"RT @bhamlandlords: excellent work in conjunction with @swanswell in #moseley today  looking for unlicensed #hmos #alcohol #drugs"
"466",3,"#Cancer #drugs: #costs moderating, #innovation soaring - great to see innovation! Interesting article. http://t.co/1YEKjtjTbS"
"467",2,"Good luck when this stuff wears off during battle... #anime, #FairyTail, #drugs http://t.co/k25N2cLVoo"
"468",-1,"I want no junk I cant give up. #alcohol #Drugs #stupidpeople"
"469",1,"Are Generic Medications Safe? FDA Testing Now. @Med_writer #Generics #Prescriptions #Medication #Drugs http://t.co/baalBYutCZ"
"470",-2,"I hate how shaky my puffer makes me #drugs"
"471",2,"I don't know why people brag about doing #drugs and taking pills to be cool... It ain't cool it just mean your a #junkie ... #staydrugfree"
"472",1,"RT @bhamlandlords: excellent work in conjunction with @swanswell in #moseley today  looking for unlicensed #hmos #alcohol #drugs"
"473",0,"Follow Me On #Instagram http://t.co/lns55m9T6h #edm #party #drugs #beats #turndownforwhat #djelljay #djsnake #liljon #remix #limjohn #ljm #L"
"474",-2,"GOD WILL KILL YOU THE WHORE CHURCH Apologize to your girlfriend now! #drugs #satan #piss #robots #KUrta #fi... https://t.co/SjVq2N8bko"
"475",0,"@Stixzadinia @JackTM95 Dude, it's an XL Trojan condom filled with Uncle Bens rice. Stix is pretty forgetful #drugs"
"476",0,"@big_L_79 @MattyNemesis and we all wondered how, Stevie ""me"" got voted second infront of yaya.

#drugs"
"477",1,"Ok ""Molly"" is apparently ""Ready to roll""  this is a bit much for a coincidence #EurovisionSongContest2014 #drugs"
"478",1,"Ramen without noodles!!? Tooth, I am not happy with you..     #drugs"
"479",0,"The one thing that we can be sure of is that our wingers sure weren't on Speed #lufc #drugs"
"480",0,"Wondering if this is why Luke Varney left #OwedTooMuchToTheDon #lufc #Drugs"
"481",0,"The R&amp;D productivity of approved #drugs - Avrg peak sales value/#NTD has stabilized on $1 billion. #PharmaRD
http://t.co/eQxMGYVU3H"
"482",-1,"But on some #Trill ishhhh
@RoxxanneMontana 
 4 Da #Drugs #Dope #fye
✌Takeover✌ http://t.co/WRTroqo3Q2"
"483",1,"@bethamphetamin I'm hope that's a good thing. Cause I'm kinda confused right meow #drugs"
"484",0,"#Joe Soucheray: A St. #Paul neighborhood invaded by #guns, #drugs and SWAT teams - May 8 @ 3:11 PM ET http://t.co/DMz82KlaJG"
"485",1,"Pre- Wisdom Teeth removal selfie #drugs http://t.co/2ElD1yqvHB"
"486",-1,"RT @NeerajPeriwal: It's 2014. Why are we still fighting an ineffective ""War on Drugs"" that's cost us billions of dollars? http://t.co/yZxBH…"
"487",-1,"RT @mercola: #Drugs and #Vaccines Are More Dangerous for Children http://t.co/EgYyRK5zTT"
"488",0,"@PiddiSam uxbridge #drugs companies"
"489",1,"@NootropicsLTD I thought all #drugs made you #smart?"
"490",2,"This is the truth right here #truth #picture #wolfofwallstreet #jordanbelfort #inspiration #legend #law #drugs #movie http://t.co/XY3c8CrIma"
"491",0,"#DJEllJay #turndownforwhat #likeforlikes #edm #party #drugs #LimJohnMixtape #djsnake #liljon #remix http://t.co/vCFTNiaCTx"
"492",0,"RT @MichelleNConway: Drugs and Your Brain | #drugs #drugfacts http://t.co/PaiID1cuIa http://t.co/0KCJ1TF6i7"
"493",0,"I Get the Purest Satisfaction just Knowing that on Prom Night, Everyone is Gunna be #FuckedUp Me personally tho aha it's a #Secret #Drugs"
"494",0,"Drugs and Your Brain | #drugs #drugfacts http://t.co/PaiID1cuIa http://t.co/0KCJ1TF6i7"
"495",1,"Effects of Recreational #Drugs on #Spiritual Development
by Aurelia Louise Jones
http://t.co/Q8U8WL5kwv"
"496",-1,"Using substances at school may be cry for help, UCLA researchers say http://t.co/goqkMphhmD #drugs"
"497",0,"RT @BeverleyGlazer: #Food #relationships #drugs Anything can become an #addiction. Can I help you? http://t.co/JwwgKnEqBX 
Pls retweet."
"498",-2,"RT @MLetendre09: The wolf of wall street is too fucking crazy #drugs #sex #money"
"499",-1,"When the club has breaking news. It's that they have found a new dealer #lufc #Drugs"
"500",0,"New chant Rolled up £20 i got a rolled up £20 rolled up £20 #lufc #Drugs"
