"","score","text"
"442",0,"RT @patientopinion: ""I am now over 100 days sober + continue to be cared for + supported by @Swanswell"" #alcohol #addiction https://t.co/3p…"
"443",0,"In #Defense of Powdered #Alcohol http://t.co/e6SghfdRRS http://t.co/FeepvkB6yI"
"444",-1,"I want no junk I cant give up. #alcohol #Drugs #stupidpeople"
"445",1,"RT @FitnessRepublic: Athletes, #alcohol does indeed effect your recovery. http://t.co/BEyg7JAmAE #TestosteroneLevels #Nutrition #Dehydration"
"446",0,"Are you #pregnant?A list of Do's and Don'ts. http://t.co/AywNzAGIdt #Seafood #Alcohol #Sleep #pregoprobs
#maternity #babyonboard #pregnancy"
"447",0,"Awesome Night   #thursday #noschool #night #alcohol #coconutliquer #playadicoco #strawberries #chill http://t.co/SIkYw97Ch1"
"448",2,"Paradise #messina #italy #italia #beautiful #ocean #skyline #drinks #alcohol #travel #travelgram… http://t.co/YH1CbajZ5d"
"449",0,"I think any man's dream #guns #alcohol and of course #sex http://t.co/wDrqqEwQIf"
"450",0,"RT @xxmskirstyxx: Out Friday, Saturday and Sunday night this weekend  #alcohol #food #friends #family "
"451",0,"#chocolate infused with #alcohol #yummy #josecuervo #kahlúa #tasty #candy #girlythings #hahah… http://t.co/8NF1sqdQiY"
"452",0,"RT @PaleoFoundation: Is alcohol the Paleo Exemption? http://t.co/Tj9iPZkymn #paleo #alcohol @austinprimal"
"453",-1,"A holiday finally....how I missed you....you have no idea how much I need you #workblues #holiday #Fridayoff's #food #alcohol #beach"
"454",1,"RT @bhamlandlords: excellent work in conjunction with @swanswell in #moseley today  looking for unlicensed #hmos #alcohol #drugs"
"455",-1,"RT @BBCAfrica: More than 60 people are reported to have died in #Kenya after drinking homemade #alcohol http://t.co/0FQPgYROCu http://t.co/…"
"456",0,"RT @patientopinion: ""I am now over 100 days sober + continue to be cared for + supported by @Swanswell"" #alcohol #addiction https://t.co/3p…"
"457",0,"RT @patientopinion: ""I am now over 100 days sober + continue to be cared for + supported by @Swanswell"" #alcohol #addiction https://t.co/3p…"
"458",0,"RT @xxmskirstyxx: Out Friday, Saturday and Sunday night this weekend  #alcohol #food #friends #family "
"459",0,"Hotel booked again for saturday. Mays well move me wardrobe in ! #alcohol #messy"
"460",3,"Photo: Good #friends and good #alcohol always make a great #night #100happydays #day12 http://t.co/Oo6HHfOFVq"
"461",3,"Good #friends and good #alcohol always make a great #night #100happydays #day12 http://t.co/pxPuTCD2SE"
"462",-1,"RT @amy_oliverwood: Fuck revising on Friday night #nomoreschool #nomoreacademicsubjects #nomoreconfusion #alcohol"
"463",0,"""I am now over 100 days sober + continue to be cared for + supported by @Swanswell"" #alcohol #addiction https://t.co/3pJhSvW2vD"
"464",0,"Out Friday, Saturday and Sunday night this weekend  #alcohol #food #friends #family "
"465",0,"RT @DatingFLL: http://t.co/AU6I9oEEAn Cocktail!  #yum #cocktails #alcohol #town #girl #single #date #dating #york #100happyda... http://t.…"
"466",4,"#girls #smile #nice #beautiful #photo #cool #picture #night #alcohol #champagne #candles #relax… http://t.co/qv6ktn5THu"
"467",0,"#KnowTheFacts: 50K cases of #alcohol overdose are reported yearly. Learn more about #addiction
http://t.co/AS2aLXYjkz"
"468",1,"celebratory drinks! #drinks #alcohol #pitchers #pornstarmartini #friends #purplerain #woowoo… http://t.co/vuKxea5swQ"
"469",0,"Adult caprisun I got the other day #strawberry #daiquiri #togo #alcohol http://t.co/Qin4UfICMO"
"470",0,"http://t.co/AU6I9oEEAn Cocktail!  #yum #cocktails #alcohol #town #girl #single #date #dating #york #100happyda... http://t.co/U8vmayQmzy"
"471",1,"http://t.co/G5llOYBFXR: #Drink #Philly's 9 favorite #Irish #bars #Philadelphia #bar #pub #drinking #alcohol #scene http://t.co/RumUefpI06"
"472",0,"Pitcher with the girlies!! 
#Alcohol #Fruity #GirlsNightOut http://t.co/lC3bdFkBjP"
"473",3,"Wow, i've never seen anything like this before but it looks so cool #tequila #alcohol #chocolate http://t.co/gDLA4dB1nz"
"474",1,"RT @CharlotteMurs: More drinks should be like these! #alcohol #pop http://t.co/rxcpNNuPFI"
"475",1,"More drinks should be like these! #alcohol #pop http://t.co/rxcpNNuPFI"
"476",4,"Favorite vodka. The only vodka I love. #GreyGoose #Love #Alcohol #21Bitches #Best http://t.co/YBuj1DSupR"
"477",1,"#miniatures finally matching big bottles. Perfection! :)
#Berryshka #liqueur #alcohol #Slovenia http://t.co/JSQcqoV92f"
"478",0,"#whc #power #hour at the #office #captainmorgan #hard at work #design process #alcohol http://t.co/4O3aCGMOqx"
"479",3,"It's #TequilaThursday take some #shots and order some #food! Great #memories are made with good #food and good #alcohol! #drinks #nightout"
"480",-1,"#Habits That Damage Your Liver http://t.co/35ZbmZwXhx #Alcohol #disease #body"
"481",1,"Am i right?? #cigarrette #alcohol #gambling http://t.co/7dvOo4iBwz"
"482",3,"Said a was never drinking again but these look lush to me right now! #alcohol #lush #fruity #vodka http://t.co/0NNhzj0az5"
"483",-3,"Two people have been arrested after illegally made poisonous #alcohol kills dozens of people in Kenya http://t.co/NlMOAJd3Jd"
"484",0,"Photo: #beer #øl #alcohol #drinks http://t.co/MzO8bcoDRk"
"485",0,"#beer #øl #alcohol #drinks http://t.co/bHanQgSSte"
"486",0,"#alcohol #syrup #xanns"
"487",0,"Cours de mixologie/team building. #mixologie #mixology #teambuilding #alcool #alcohol @ Ateliers et… http://t.co/5u5s082Xtg"
"488",0,"First night out!  #tenerife #barcrawl #sun #alcohol #cocktails #sammyb #sunburn #ouchyyyyy http://t.co/cqLs5f7iak"
"489",0,"RT @destinyeastwest: Working @BlueVelvetFYEO tonight 10-3am #lapdances #poledance #stageshow #Vip #alcohol #lingerie #sexygirls #naughtyfor…"
"490",-1,"Problem to quit #drinking #alcohol ? ~ #soviet #posters can help you http://t.co/goqvKTNTyt"
"491",0,"Don't forget your mom's on Sunday! #mothers #mom #mothersday #reasons #alcohol #drink #cheers #liquor… http://t.co/0h537YrWkN"
"492",-1,"VIDEO BREAK: Intro to http://t.co/1oD2g65Uei // #bar #pub #nightclub #business #alcohol #ownabar #leisure #makemoney http://t.co/H2C2KvOobb"
"493",2,"#Nightclub: The Hottest #New #Spirit Sensations For #2014 // #drinks #trends #bar #restaurant #business #alcohol http://t.co/lgr1qL9o4b"
"494",0,"Working @BlueVelvetFYEO tonight 10-3am #lapdances #poledance #stageshow #Vip #alcohol #lingerie #sexygirls #naughtyforty xxx"
"495",-1,"It's Thursday!... woohoo! but, hey, don't be an idiot - know the laws around #alcohol http://t.co/U7sBxCpR9g #canyouaffordit #underage"
"496",-2,"So, I've been trying an #alcohol detox this week. I might fail miserably tonight. #oops"
"497",0,"Is Addiction Normal? http://t.co/h3MwtvdAQd #Alcohol #drugs"
"498",0,"@miltonkeyn_es by niabassett Tequila makes my clothes come off. #whoops #tequila #cocktail #alcohol #mk #miltonke... http://t.co/Mvovl8uKRi"
"499",-1,"RT @CHCHNews: Mary Walsh on alcohol struggle http://t.co/p0QJPD0HWj #alcohol #marywalsh #mentalhealth"
"500",-1,"Still lightweight drunk from last nights antics. #successful21st #alcohol"
